id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
701189147242893606,Gehele woning met heerlijk grote tuin.,33752159,Imke,Wijk 12 Bomen- en Bloemenbuurt,Bomenbuurt,52.08043,4.27251,Entire home/apt,177,2,11,2024-10-07,0.43,1,9,6,0518 3FF8 6207 EEE3 411F
706380258937530581,Waterfront apartment close to city center!,23965863,Timo,Wijk 21 Regentessekwartier,Rond de Energiecentrale,52.07553,4.29218,Entire home/apt,150,2,7,2023-09-22,0.41,1,171,0,0518 094E A257 DFE1 48E0
710514053436828673,Nice apartment close to the center of The Hague,216271956,Benjamin,Wijk 38 Laakkwartier en Spoorwijk,Laakkwartier-Oost,52.05885,4.32573,Entire home/apt,2000,2,0,,,1,87,0,Exempt
711993238225426718,Spacious Summer Home with greenhouse in the garden,62931715,Olga,Wijk 31 Rustenburg en Oostbroek,Oostbroek-Noord,52.06786,4.28556,Entire home/apt,,2,2,2023-07-26,0.09,1,0,0,0518 B5F6 05FF CABA 44A3
712032106671528400,Charming family house near beach and city center,26105624,Sanne,Wijk 05 Archipelbuurt,Archipelbuurt,52.09276,4.30112,Entire home/apt,350,7,3,2023-08-16,0.15,1,236,0,0518 344D F7B2 6848 4A4F
714208885264939624,Luxurious City Centre Studio,89577677,Marvin,Wijk 28 Centrum,Voorhout,52.07842,4.3091,Entire home/apt,147,7,4,2024-06-01,0.17,4,362,2,Exempt
714219042466915637,Luxurious City Centre 1 Bedroom Apartment,89577677,Marvin,Wijk 28 Centrum,Voorhout,52.08001,4.30923,Entire home/apt,172,7,34,2024-12-04,1.40,4,362,11,Exempt
714224535530635063,Luxurious City Centre 2 Bedroom Apartment,89577677,Marvin,Wijk 28 Centrum,Voorhout,52.07948,4.30862,Entire home/apt,230,4,25,2024-12-22,1.04,4,319,3,Exempt
714226741314983474,Luxurious 2 Bedroom Apartment with terrace,89577677,Marvin,Wijk 28 Centrum,Kortenbos,52.07935,4.30834,Entire home/apt,265,7,6,2024-06-08,0.35,4,290,4,Exempt
723672042468451637,"Huis nabij centrum, free parking & zonnige tuin.",56613213,Vera,Wijk 26 Bezuidenhout,Bezuidenhout-Oost,52.08136,4.34305,Entire home/apt,,2,10,2023-05-20,0.37,1,0,0,0518 C2DF 3DF9 C9D9 A3C4
728122490764584311,"Knus, licht en comfortabel jaren '30 appartement",4765515,Aimee,Wijk 38 Laakkwartier en Spoorwijk,Laakkwartier-Oost,52.058,4.32896,Entire home/apt,70,2,33,2024-11-17,1.23,1,10,6,
730222114565298612,Bright house with 2 bedrooms+garden+free parking,4548426,Chantal,Wijk 42 Ypenburg,Morgenweide,52.04932,4.3841,Entire home/apt,110,60,4,2024-07-01,0.15,1,204,2,
732484979276883723,Charming Apartment in the city center of The Hague,19763992,Geneviève,Wijk 28 Centrum,Zuidwal,52.0738,4.31673,Entire home/apt,90,2,137,2024-12-08,5.42,1,247,61,0518DD1D900705B24422
739075989823503263,Appartement vlakbij strand en duinen,24012574,Jochem,Wijk 02 Belgisch Park,Belgisch Park,52.1114474,4.293997,Entire home/apt,110,6,13,2024-10-09,0.54,1,17,5,05181783C49B0391424B
744811410990972073,Beach house - 100m van het strand met sauna!,484899786,Sven,Wijk 07 Scheveningen,Oud Scheveningen,52.10411,4.27236,Entire home/apt,250,5,1,2023-08-20,0.06,1,5,0,0518 FB5C 1D5F 7126 99A7
745399120407959031,Spacious apartment next to the beach,24813344,Carlijn,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10918,4.28268,Entire home/apt,,5,3,2024-07-22,0.12,1,0,1,0518213826012BB04105
746392732904931117,"New renovated home, 3 floors 180 m2, 10 min beach",4179993,Sophie,Wijk 04 Benoordenhout,Nassaubuurt,52.08811,4.3193,Entire home/apt,750,5,1,2023-06-22,0.05,1,358,0,0518 001A D693 33CF 4E43
746950457110372598,Family-friendly Spacious Apartment at Ocean House,485306833,Taco,Wijk 07 Scheveningen,Oud Scheveningen,52.1059649,4.2738245,Private room,201,7,15,2024-10-10,0.62,5,235,2,Exempt
747731033823292952,Scheveningen The Hague next Beach Family Loft Long,10239880,Lucas,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10809,4.27452,Entire home/apt,120,1,6,2024-10-23,0.30,9,4,5,0518 0AB6 1057 BE1B B314
747884819637498354,Tiny House near The Hague Beaches,22425095,Richard,Wijk 13 Vogelwijk,Vogelwijk,52.0808402,4.2565278,Entire home/apt,121,3,106,2024-11-24,4.12,1,171,38,0518 E5E6 9ED4 4AAB 47A9
749044620614103468,Bright and spacious room in The Hague center,115324475,Lin,Wijk 38 Laakkwartier en Spoorwijk,Laakkwartier-Oost,52.06195,4.32156,Private room,65,14,18,2024-09-25,0.70,1,89,9,Exempt
751806444849601826,Beautiful apartment with garden.,18003640,Jerome,Wijk 26 Bezuidenhout,Bezuidenhout-Oost,52.08336,4.34549,Entire home/apt,282,4,8,2023-08-20,0.31,1,91,0,0518 77A2 6214 BDE7 47FB
754803427097701047,Townhouse with 3 bedrooms and a beautiful garden,110800262,Vesela,Wijk 18 Waldeck,Waldeck-Noord,52.06092,4.23441,Entire home/apt,,4,9,2024-08-24,0.37,1,0,4,0518 B1F5 AD8F 9066 4A02
755112391017766840,The sleeping experience,2817394,Ian,Wijk 21 Regentessekwartier,Rond de Energiecentrale,52.078,4.29127,Private room,,1,28,2023-04-30,1.08,2,0,0,0518 5ACD E2BE 95EC 4A1D
755687507630655166,Villa de Grasduin vlakbij zee,90972865,Ilse,Wijk 15 Kijkduin en Ockenburgh,Ockenburgh,52.05742742858284,4.2090524571166865,Entire home/apt,214,5,46,2024-11-02,2.20,1,165,27,Exempt
757333272851183727,Scheveningen Sea breez Family apartment top floor,10239880,Lucas,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10894,4.27618,Entire home/apt,169,1,53,2024-12-08,2.10,9,211,43,0518 0AB6 1057 BE1B B314
758501421292545703,Smaakvol appartement met patio,6803271,Karin,Wijk 05 Archipelbuurt,Archipelbuurt,52.09044,4.30533,Entire home/apt,199,3,26,2024-08-24,1.06,1,255,7,0518 2D90 3D24 2317 4C74
761631691624690687,Stylish and spacious house,60649540,Fran,Wijk 11 Duinoord,Stadhoudersplantsoen,52.08465100000001,4.278423699999999,Entire home/apt,200,2,12,2024-11-03,0.50,1,34,8,0518 9630 E3D9 3043 48A5
764465307330480219,Fred 19 - 2 bedrooms between beach and city center,430771434,Sarah,Wijk 20 Valkenboskwartier,Valkenboskwartier,52.07411,4.27286,Entire home/apt,180,3,17,2024-08-26,1.11,1,134,12,0518 4E7E 1351 9BD1 C521
770239039018336230,Boutique comfortable stay |,543455,Jody,Wijk 20 Valkenboskwartier,Valkenboskwartier,52.07126,4.27436,Entire home/apt,158,1,9,2024-11-24,0.40,1,360,5,0518 C363 38B9 9CB4 4960
772910831435685152,"5stars Room by the beach,the dunes and the harbor",2228322,Marilisa,Wijk 08 Duindorp,Duindorp,52.08804,4.25656,Private room,73,1,38,2024-12-01,1.84,1,73,24,0518 4AB1 F8B6 37C5 1DCE
778822400558244154,Modern apartment near Scheveningen beach,9165668,Robert,Wijk 07 Scheveningen,Visserijbuurt,52.10512,4.27881,Entire home/apt,130,4,18,2024-04-21,0.84,32,328,4,Exempt
782752158069178592,Carmen's casita uno,23540105,Carmen,Wijk 26 Bezuidenhout,Bezuidenhout-Oost,52.08642,4.34124,Private room,,2,38,2024-06-23,1.59,2,0,16,0518 D8A7 F138 802C 4673
785242301116224267,Large Apartment up to 5 persons at Ocean House,485306833,Taco,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10572,4.27432,Private room,234,1,1,2024-10-20,0.45,5,233,1,Exempt
785267672798621673,Family Studio's near the beach at Ocean House,485306833,Taco,Wijk 07 Scheveningen,Scheveningen Badplaats,52.107,4.27324,Private room,166,1,11,2024-09-18,0.59,5,235,3,Exempt
785273633393922029,Private Studio near the Beach at Ocean House,485306833,Taco,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10623,4.27421,Private room,134,1,8,2024-08-30,0.42,5,235,2,Exempt
785302383199780542,Studio for 3 near the beach at Ocean House,485306833,Taco,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10659,4.27471,Private room,,1,9,2024-10-21,0.48,5,235,4,Exempt
786029903573147659,Tiny House in Centrum Den Haag,11930200,Paul,Wijk 22 Zeeheldenkwartier,Zeeheldenkwartier,52.0828,4.29693,Entire home/apt,89,2,28,2024-10-20,3.31,1,49,28,05182C5D1A8B4A40EA9F
792767674403534731,Bright appartment with sea view,6035277,Marlies,Wijk 07 Scheveningen,Scheveningen Badplaats,52.1075811,4.2735388,Entire home/apt,,4,7,2024-07-31,0.40,1,0,3,0518 E51D 54D7 131D 4C07
793480147074761641,Carmen's casita dos,23540105,Carmen,Wijk 26 Bezuidenhout,Bezuidenhout-Oost,52.08689,4.34121,Private room,,3,2,2023-02-13,0.09,2,0,0,0518D8A7F138802C4673
795716675594783844,"Zonnige parterre met tuin, nabij strand",10973910,Carlijn,Wijk 12 Bomen- en Bloemenbuurt,Bloemenbuurt-West,52.07065,4.25425,Entire home/apt,,7,0,,,1,0,0,05185EF0995DADFE48EF
796202495448975287,NEW renovated & private Tiny House with bikes,32213859,Camilla,Wijk 04 Benoordenhout,Duinzigt,52.1021953,4.3251676,Entire home/apt,118,2,41,2024-11-17,1.97,1,190,29,0518 42CE 1A64 839D 4C3A
796826572190384864,Cozy loft style home,15577960,Sanne,Wijk 21 Regentessekwartier,Koningsplein en omgeving,52.07716,4.27911,Entire home/apt,,2,1,2023-06-04,0.05,1,0,0,0518 B8F0 9D2F 0AA6 41B4
797566582559489003,Amazing North Sea beach house,15478039,Bram,Wijk 07 Scheveningen,Scheveningen Badplaats,52.106602133289066,4.2762346531146544,Entire home/apt,,1,1,2023-04-30,0.05,1,0,0,0518 56DA F2A1 FE18 4883
800422643909301628,Luxury apartment with a view,270242145,Tamara - BELVILLA,Wijk 07 Scheveningen,Vissershaven,52.09661,4.26363,Entire home/apt,155,1,0,,,14,364,0,Exempt
801148740180857814,Sea-view Apartment in Den Haag with Balcony,270242145,Tamara - BELVILLA,Wijk 07 Scheveningen,Vissershaven,52.09799,4.26502,Entire home/apt,155,1,0,,,14,364,0,Exempt
801148769008598804,Modern apartment in the harbor of Schevening,270242145,Tamara - BELVILLA,Wijk 07 Scheveningen,Vissershaven,52.09606,4.26263,Entire home/apt,155,1,0,,,14,364,0,Exempt
802039452297015200,Gezellig huis dichtbij centrum en strand.,22397810,Floor,Wijk 29 Schildersbuurt,Schildersbuurt-West,52.07281,4.29718,Entire home/apt,,3,3,2023-08-21,0.17,1,0,0,0518 F132 02A0 4B55 4A35
805660319530158694,Comfortable house with veranda,72395709,Merel,Wijk 31 Rustenburg en Oostbroek,Oostbroek-Noord,52.06684407310244,4.279340345507832,Entire home/apt,,26,0,,,1,0,0,0518 DDB4 7BFE A240 4B4E
810809021737050160,Comfort double room | Hotel Corel,497580178,Andriy,Wijk 02 Belgisch Park,Belgisch Park,52.1100557,4.2877714,Private room,82,1,461,2024-12-09,20.40,2,18,216,Exempt
810841616411778569,Duplex Apartment,58122253,Rutger,Wijk 12 Bomen- en Bloemenbuurt,Bloemenbuurt-Oost,52.0776704,4.2630373,Entire home/apt,350,3,0,,,1,362,0,0518 208E 85C3 138E 4BB4
815578788180732361,Boho Beach,262890,Mp,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10908,4.27984,Entire home/apt,219,1,10,2024-09-01,0.47,1,77,5,0518 5709 1E35 3B18 B430
818916759070961750,Huis aan zee,101939770,Stéphanie,Wijk 02 Belgisch Park,Belgisch Park,52.1113582,4.2890636,Entire home/apt,150,4,12,2024-08-25,0.58,1,60,5,0518 44DE 0A09 3C2C 42CF
819320351597717950,"Family-friendly home, steps to harbor and beach!",6977262,Adam,Wijk 07 Scheveningen,Vissershaven,52.0933199,4.267486,Entire home/apt,471,2,17,2024-08-18,0.97,1,362,10,0518 6F7C 1F74 2191 4052
823097911827212102,Huis vlak bij zee!,224278576,Noor,Wijk 15 Kijkduin en Ockenburgh,Kijkduin,52.07191,4.23556,Entire home/apt,210,5,2,2023-08-14,0.12,1,89,0,0518 DAA7 85B2 7FCA 446A
823947761971680410,Nice & cosy Flat in Den Haag,131320585,Ayad,Wijk 27 Stationsbuurt,Huygenspark,52.07308,4.31749,Entire home/apt,210,7,0,,,1,358,0,0518 A958 E9AB 925A 407D
824591592112939631,Een ruim huis dichtbij het strand.,500612077,Daria,Wijk 16 Kraayenstein en Vroondaal,Kraayenstein en Vroondaal,52.03928,4.21137,Entire home/apt,160,8,3,2024-07-25,0.15,1,91,1,051806E88F4155F8443E
824619738223476197,Zonnig huisje,4536061,Kate,Wijk 04 Benoordenhout,Van Hoytemastraat en omgeving,52.0923436,4.3236371,Entire home/apt,180,10,1,2023-03-31,0.05,1,191,0,0518 4AC3 D0CA C0BA 43FF
825111076414392336,Scheveningen Home,27008865,Eefje,Wijk 07 Scheveningen,Oud Scheveningen,52.103801509267285,4.27397970110178,Entire home/apt,950,3,0,,,3,219,0,0518829DE68DBC84817B
825398965300275763,Prachtig ruim herenhuis,19082476,Minique,Wijk 21 Regentessekwartier,Koningsplein en omgeving,52.08097,4.28487,Entire home/apt,,5,2,2023-08-13,0.10,1,0,0,0518 2C1C 785D 4012 4337
828319825517697979,Here's what you are looking for!,232053755,Karim,Wijk 22 Zeeheldenkwartier,Zeeheldenkwartier,52.08591,4.29926,Entire home/apt,115,2,32,2024-07-14,1.50,1,31,10,0518 81AD 7061 9B03 4A8A
831225426212756499,"Cosy familyhouse, 100 meters from the beach",2182590,Tobias,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10757962287758,4.2756505880340345,Entire home/apt,200,3,11,2024-10-06,0.64,1,120,9,0518 E222 2414 B4E9 4650
831916345424884705,Comfort double room|Hotel Corel,497580178,Andriy,Wijk 07 Scheveningen,Rijslag,52.10901,4.28881,Private room,,1,1,2024-03-28,0.11,2,262,1,Exempt
833054740864562551,Private room in the Hague,117267946,Regina,Wijk 38 Laakkwartier en Spoorwijk,Laakkwartier-Oost,52.0568866,4.324992,Private room,55,1,69,2024-11-30,3.14,1,35,31,0518 7F1B 3133 FF98 4239
833059275237358711,Beach house Scheveningen,346433130,Joëlla,Wijk 02 Belgisch Park,Belgisch Park,52.11223,4.29564,Entire home/apt,170,2,1,2024-09-30,0.35,1,176,1,0518 6266 5BDD 4429 4412
833841209782869511,4-bed Apartment with kitchen,482179193,Niek,Wijk 28 Centrum,Kortenbos,52.0741077,4.3045705,Entire home/apt,249,1,39,2024-11-29,1.85,10,297,19,Exempt
834086291411116658,Family apartment next to the beach,489625702,Ralph,Wijk 07 Scheveningen,Scheveningen Badplaats,52.11174,4.27964,Entire home/apt,117,4,31,2024-11-09,1.56,1,136,14,Exempt
835351674611901510,Mooi achter de duinen,92028372,Joanne,Wijk 14 Bohemen en Meer en Bos,Bosjes van Pex,52.06813,4.2477,Entire home/apt,95,2,28,2024-11-24,1.96,1,65,23,051843DF75A0FD93444E
835364710333218129,"1880 Spacious cityhouse near beach, sunny garden",32957967,Jan Arie De Graaf,Wijk 22 Zeeheldenkwartier,Zeeheldenkwartier,52.0837,4.29661,Entire home/apt,,3,1,2024-06-03,0.15,1,0,1,0518A0713BE41BDF49F2
836383765962208408,Cozy Garden House Kijkduin Beach,360156234,Matias,Wijk 13 Vogelwijk,Vogelwijk,52.0757828,4.239424899999999,Entire home/apt,72,2,15,2024-11-08,0.73,2,263,9,051865133987D30AFEDD
836855367412555711,4-bed Souterrain Appartement,482179193,Niek,Wijk 28 Centrum,Kortenbos,52.0741077,4.3045705,Entire home/apt,190,1,29,2024-12-08,1.36,10,298,19,Exempt
836869473777060105,Triple Room,482179193,Niek,Wijk 28 Centrum,Kortenbos,52.0741077,4.3045705,Private room,,1,50,2024-11-24,2.65,10,0,34,Exempt
836899268540803278,Charming and comfy house,30520858,Joost,Wijk 26 Bezuidenhout,Bezuidenhout-Midden,52.08666,4.33516,Entire home/apt,165,3,12,2024-08-18,0.58,1,170,3,0518 B8AC 0E50 55FB 42EB
837449914389048085,Budget Double Room,482179193,Niek,Wijk 28 Centrum,Kortenbos,52.0741077,4.3045705,Private room,85,1,2,2023-07-21,0.09,10,63,0,Exempt
837455005629587729,Mini-Budget Double (shared bathroom),482179193,Niek,Wijk 28 Centrum,Kortenbos,52.0741077,4.3045705,Private room,50,1,13,2024-11-10,0.62,10,281,9,Exempt
837459783746336472,Deluxe Double Room,482179193,Niek,Wijk 28 Centrum,Kortenbos,52.0741077,4.3045705,Private room,92,1,31,2024-12-08,1.42,10,324,14,Exempt
837463403733236586,Twin Room,482179193,Niek,Wijk 28 Centrum,Kortenbos,52.0741077,4.3045705,Private room,82,1,20,2024-07-14,0.92,10,308,8,Exempt
837466466597344786,Souterrain Double Room,482179193,Niek,Wijk 28 Centrum,Kortenbos,52.0741077,4.3045705,Private room,85,1,19,2024-10-06,0.98,10,314,8,Exempt
837473185886595776,Standard Double Room,482179193,Niek,Wijk 28 Centrum,Kortenbos,52.0741077,4.3045705,Private room,86,1,113,2024-12-05,5.30,10,316,59,Exempt
840556362629285335,Benedenwoning in Scheveningen,6240131,Eveline,Wijk 02 Belgisch Park,Belgisch Park,52.11123139999999,4.2876951,Entire home/apt,,7,1,2023-08-20,0.06,1,0,0,0518 09BE 2345 D15D 48F7
841775674467002207,Prachtig authentieke gezinswoning,21915222,Floor,Wijk 21 Regentessekwartier,Koningsplein en omgeving,52.0783432422576,4.283528029918671,Entire home/apt,,8,5,2024-06-13,0.25,1,0,2,0518 F2CC BC41 8D7E 4B9D
842646841505926664,Luxe herenhuis met trampoline dichtbij strand,30470066,Debby,Wijk 21 Regentessekwartier,Koningsplein en omgeving,52.07726679327774,4.282157085835934,Entire home/apt,,14,0,,,1,0,0,0518 C5CB F55A 1845 48E2
842862947896211587,Single/double bed - city centre,74685552,Ayub,Wijk 29 Schildersbuurt,Schildersbuurt-West,52.07245,4.29859,Private room,61,1,4,2023-04-23,0.19,1,185,0,0518 BD21 D5D8 C81A 470D
843316587638326359,Dune view 1-bedroom appartement in The Hague,278943960,Clara,Wijk 01 Oostduinen,Oostduinen,52.11353,4.29529,Entire home/apt,150,5,2,2023-07-09,0.10,1,15,0,0518 DC80 23FC 3E82 4CB4
843832821630026552,Relaxing room in the hague center,504595425,Kelly,Wijk 29 Schildersbuurt,Schildersbuurt-West,52.07296,4.29751,Private room,68,14,2,2023-09-04,0.12,2,89,0,Exempt
846162301682721650,Come SEA us! (La Chambre Jaune),11863422,Catherine,Wijk 09 Geuzen- en Statenkwartier,Geuzenkwartier,52.09633585285276,4.270636327564716,Private room,,1,1,2023-04-16,0.05,3,311,0,0518 A577 018D 45AA 4284
846208607740778570,Attractive family home in Scheveningen!,129886995,Johan,Wijk 02 Belgisch Park,Belgisch Park,52.11032,4.29491,Entire home/apt,345,7,2,2023-07-30,0.11,1,357,0,0518 2321 DE64 3191 4506
846813412935832537,Stijlvol appartement aan het strand,150796442,Michèle,Wijk 09 Geuzen- en Statenkwartier,Statenkwartier,52.095594,4.2768332,Entire home/apt,190,2,11,2024-08-18,0.67,1,265,9,0518 8316 2DF9 ED9A 479F
847131956645058756,Heerlijk huis bij strand en duin,251011178,Irene,Wijk 12 Bomen- en Bloemenbuurt,Bloemenbuurt-West,52.0717509,4.2528704,Entire home/apt,,7,5,2024-08-18,0.29,1,0,2,0518 8D79 42CC 25F0 496A
847836944407441005,Klassiek appartement met terras,112551987,Mirthe,Wijk 22 Zeeheldenkwartier,Zeeheldenkwartier,52.08079,4.2982,Entire home/apt,200,1,11,2024-07-16,0.53,1,182,3,0518DEBCAA213C494CE6
849809084165537462,Halfvrijstaande villa Den Haag in rustige omgeving,505925619,Ronald,Wijk 42 Ypenburg,Bosweide,52.0503339,4.3659789,Entire home/apt,258,1,0,,,1,176,0,0518 C30B C690 C421 4188
851292697993351589,"Gezellig, groot familie huis dichtbij de zee!",490699407,Jochem,Wijk 04 Benoordenhout,Waalsdorp,52.09427,4.30983,Entire home/apt,350,10,0,,,1,63,0,0518 58BF 0DC5 7A2C 4457
852785686861125280,Parkzicht : ruime eengezinswoning met zonnige tuin,2932610,Maria,Wijk 17 Loosduinen,Houtwijk,52.0563328,4.2570819,Entire home/apt,149,3,9,2024-08-10,0.47,1,114,4,0518 A12C 1A9D 0010 4FC9
854447139222644558,Ruime woning bij strand (200 meter) & jachthaven.,9445969,Arjan,Wijk 07 Scheveningen,Vissershaven,52.096008000000005,4.26055501904909,Entire home/apt,,7,1,2024-08-08,0.22,1,0,1,0518B2E352EDA6A47E1B
854913279639212322,Ruim familiehuis in Den Haag,506980419,Remco,Wijk 03 Westbroekpark en Duttendel,Duttendel,52.1042,4.31618,Entire home/apt,495,5,7,2024-07-21,0.35,1,159,3,0518 3478 944F 4691 46C8
854940019867499109,Spacious house near the beach and center.,16358007,Joost,Wijk 12 Bomen- en Bloemenbuurt,Bomenbuurt,52.08182,4.27558,Entire home/apt,375,7,0,,,1,82,0,05180F1FEBEF0EE84CA2
855806164235720091,Apartment close to the beach,9199446,Merlijn,Wijk 07 Scheveningen,Scheveningen Badplaats,52.11029,4.28219,Entire home/apt,250,6,1,2023-07-16,0.06,1,263,0,0518 2E22 76A2 3BBA 4105
855922453972348017,familiekamer met bad,507209846,Auke,Wijk 07 Scheveningen,Scheveningen Badplaats,52.1113,4.28315,Private room,150,2,16,2024-11-10,0.87,8,358,10,Exempt
856235490801348302,Perfect stay for family holiday close to the beach,14941062,Corina,Wijk 07 Scheveningen,Visserijbuurt,52.10437,4.28406,Entire home/apt,200,7,3,2024-07-31,0.17,1,114,1,0518 FAA8 61A5 31A7 45BC
857927547575277493,Fijn stadsappartement met tuin,16649763,Judith,Wijk 29 Schildersbuurt,Schildersbuurt-Noord,52.07,4.31028,Entire home/apt,,2,13,2024-08-15,0.65,1,0,6,0518 41A5 A91D 3CE7 47FC
860154331204607442,SEA Den Haag ! (4m² La Petite Chambre),11863422,Catherine,Wijk 09 Geuzen- en Statenkwartier,Geuzenkwartier,52.09633585285276,4.270636327564716,Private room,,1,36,2024-08-19,1.74,3,33,12,0518A577018D45AA4284
861555229830452391,High-end villa met home gym vlakbij het strand,60988791,Andreas F,Wijk 16 Kraayenstein en Vroondaal,Kraayenstein en Vroondaal,52.03989535002535,4.209930896759033,Entire home/apt,,5,8,2024-08-22,0.45,2,0,4,0518 DB09 6BC7 D409 4E3A
862084286367513657,Riante zolderetage met homegym vlakbij het strand,60988791,Andreas F,Wijk 16 Kraayenstein en Vroondaal,Kraayenstein en Vroondaal,52.04074,4.20891,Private room,,2,0,,,2,0,0,0518 DB09 6BC7 D409 4E3A
864446807531351345,Hosted by Wendy unique house,177701530,Hosted By Wendy,Wijk 21 Regentessekwartier,Rond de Energiecentrale,52.07364,4.29412,Entire home/apt,199,5,11,2024-08-07,0.67,14,18,10,05183118A839208C4EDE
865165880651546754,Top appartement dichtbij het centrum van Den Haag,231060295,Nicole,Wijk 26 Bezuidenhout,Bezuidenhout-West,52.07778,4.33344,Entire home/apt,,4,12,2024-08-31,0.62,1,3,4,0518 1D6D 6D27 B7C2 4E70
868158126490761312,Boetz bij het strand,509768236,Fred,Wijk 09 Geuzen- en Statenkwartier,Statenkwartier,52.08909,4.27168,Entire home/apt,500,2,2,2024-07-28,0.26,1,10,2,0518 B70B 5631 7E3C 4F33
871452004442813104,Atelier at Alex,16174565,Alexandra,Wijk 07 Scheveningen,Visserijbuurt,52.10422,4.28195,Entire home/apt,220,2,14,2024-08-08,0.70,1,11,2,0518477B8FEB7B574A65
871602131150895673,Cosy apt 2 min from the beach,5824238,Hedwig Maria,Wijk 02 Belgisch Park,Belgisch Park,52.1125944,4.2866244,Entire home/apt,155,5,3,2024-08-09,0.18,1,19,2,0518 8A96 7F85 70C4 0F7C
